Security Code,Security Id,Security Name,Group,Face Value,ISIN No,Industry
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,A ,1,INE256A01028,Broadcasting & Cable TV
505576,GOLDCORP,Goldcrest Corporation Limited,X ,10,INE505D01014,Finance (including NBFCs)
505583,WWTECHHOL,W W TECHNOLOGY HOLDINGS LTD.,XT,10,INE972M01017,Realty
505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,XT,10,INE735U01011,Diversified Commercial Services
505590,SVPGLOB,SVP GLOBAL VENTURES LTD.,X ,10,INE308E01011,Textiles
505594,MULTIIN,MULTIPLUS HOLDINGS LTD.,XT,10,INE886E01016,Diversified Commercial Services
505650,SKYLMILAR,SKYLINE MILLARS LTD.,X ,1,INE178E01026,Commercial Vehicles
505658,REMIPRO,REMI PROCESS PLANT & MACHINERY LTD.,XT,10,INE513H01019,Industrial Machinery
505681,BIMETAL,BIMETAL BEARINGS LTD.-$,X ,10,INE469A01019,Auto Parts & Equipment
505685,TAPARIA,TAPARIA TOOLS LTD.,XT,10,INE614R01014,Iron & Steel Products
505688,BHARATGEAR,BHARAT GEARS LTD.,B ,10,INE561C01019,Auto Parts & Equipment
505690,BRADYM,BRADY & MORRIS ENGINEERING CO.LTD.,X ,10,INE856A01017,Commercial Vehicles
505693,LATIMMETAL,La Tim Metal & Industries Ltd,X ,10,INE501N01012,Other Industrial Goods
505700,ELECON,ELECON ENGINEERING CO.LTD.,B ,2,INE205B01023,Industrial Machinery
505703,DECANBRG,DECCAN BEARINGS LTD.,XT,10,INE498D01012,Industrial Machinery
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,B ,1,INE266D01021,Commodity Chemicals
505711,GAJRA,GAJRA BEVEL GEARS LTD.-$,XT,10,INE282D01010,Auto Parts & Equipment
505712,HIMTEK,Him Teknoforge Ltd,X ,2,INE705G01021,Auto Parts & Equipment
505714,GABRIEL,GABRIEL INDIA LTD.-$,B ,1,INE524A01029,Auto Parts & Equipment
505720,HERCULES,HERCULES HOISTS LTD.,B ,1,INE688E01024,Industrial Machinery
505725,HINDEVER,HINDUSTAN EVEREST TOOLS LTD.,X ,10,INE598D01019,Other Industrial Goods
505726,IFBIND,IFB INDUSTRIES LTD.,A ,10,INE559A01017,Household Appliances
505729,SINGER,SINGER INDIA LTD.,X ,2,INE638A01035,Household Appliances
505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,X ,10,INE403C01014,Industrial Machinery
505744,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,B ,10,INE529A01010,Auto Parts & Equipment
505750,JOSTS,JOST&#39;S ENGINEERING CO.LTD.,X ,10,INE636D01017,Industrial Machinery
505790,SCHAEFFLER,Schaeffler India Ltd,A ,10,INE513A01014,Industrial Machinery
505800,RANEHOLDIN,RANE HOLDINGS LTD.,B ,10,INE384A01010,Auto Parts & Equipment
505807,ROLCOEN,ROLCON ENGINEERING CO.LTD.,P ,10,INE775R01013,Other Industrial Products
505827,SNL,SNL BEARINGS LTD.,X ,10,INE568F01017,Other Industrial Goods
505840,JAIPAN,JAIPAN INDUSTRIES LTD.,X ,10,INE058D01030,Household Appliances
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,X ,10,INE545L01039,Finance (including NBFCs)
505854,TRF,TRF LTD.-$,B ,10,INE391D01019,Industrial Machinery
505872,WPIL,WPIL LTD.,X ,10,INE765D01014,Industrial Machinery
505890,KENNAMET,KENNAMETAL INDIA LTD.-$,B ,10,INE717A01029,Industrial Machinery
505893,HINDHARD,HINDUSTAN HARDY SPICER LTD.,X ,10,INE724D01011,Auto Parts & Equipment
505978,TRITONV,TRITON VALVES LTD.,X ,10,INE440G01017,Auto Parts & Equipment
506003,SUDAI,SUDAL INDUSTRIES LTD.,X ,10,INE618D01015,Aluminium
506022,PRAKASH,PRAKASH INDUSTRIES LTD.,B ,10,INE603A01013,Iron & Steel/Interm.Products
506024,HARME,HARIYANA METALS LTD.,ZP,10,INE219D01012,Iron & Steel/Interm.Products
506074,ARSHIYA,Arshiya Limited,T ,2,INE968D01022,Transportation - Logistics
506076,GRINDWELL,GRINDWELL NORTON LTD.-$,A ,5,INE536A01023,Other Industrial Products
506079,LAKPRE,LAKSHMI PRECISION SCREWS LTD.,Z ,10,INE651C01018,Iron & Steel Products
506087,ANUPMAL,ANUP MALLEABLE LTD.,P ,10,INE188O01016,Iron & Steel Products
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,X ,10,INE441L01015,Investment Companies
506107,PRECTRA,PRECIOUS TRADING & INVESTMENTS LTD.,P ,10,INE629R01012,Diversified Commercial Services
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,B ,5,INE727B01026,IT Software Products
506120,ALNATRD,ALNA TRADING & EXPORTS LTD.,P ,10,INE07I701011,Comm.Trading  & Distribution
506122,PANKAJPIYUS,Pankaj Piyush Trade & Investment Ltd,X ,10,INE820M01018,Auto Parts & Equipment
506128,PARNAXLAB,PARNAX LAB LTD.,X ,10,INE383L01019,Pharmaceuticals
506134,INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,XT,1,INE512D01028,Plastic Products
506146,VIVIDHA,VISAGAR POLYTEX LTD.,B ,1,INE370E01029,Textiles
506161,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,XT,10,INE073I01012,Finance (including NBFCs)
506162,TERRAFORM,TERRAFORM MAGNUM LTD.,P ,10,INE122V01010,Other Financial Services
506166,APIS,APIS INDIA LTD.,XT,10,INE070K01014,Other Food Products
506178,ZKHATAUE,KHATAU EXIM LTD.,XT,10,INE092P01017,Comm.Trading  & Distribution
506180,SRIOMTR,SHREE OM TRADES LTD.,XT,10,INE668L01013,Comm.Trading  & Distribution
506184,KANANIIND,KANANI INDUSTRIES LTD.,T ,1,INE879E01037,Other Apparels & Accessories
506186,GCKL,Galaxy Cloud Kitchens Ltd-$,X ,10,INE403B01016,Packaged Foods
506190,ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,XT,10,INE978L01016,Diversified Commercial Services
506194,ASL,Arihant Superstructures Limited,B ,10,INE643K01018,Realty
506196,VIKSHEN,VIKSIT ENGINEERING LTD.,XT,10,INE965V01012,Comm.Trading  & Distribution
506197,BLISSGVS,BLISS GVS PHARMA LTD.,A ,1,INE416D01022,Pharmaceuticals
506222,INEOSSTYRO,INEOS Styrolution India Ltd,B ,10,INE189B01011,Specialty Chemicals
506235,ALEMBICLTD,ALEMBIC LTD.,B ,2,INE426A01027,Pharmaceuticals
506248,AMNPLST,AMINES & PLASTICIZERS LTD.,X ,2,INE275D01022,Commodity Chemicals
506260,ANUHPHR,ANUH PHARMA LTD.,X ,5,INE489G01022,Pharmaceuticals
506261,MODISNME,MODISON METALS LTD.-$,X ,1,INE737D01021,Other Elect.Equip./ Prod.
506285,BAYERCROP,BAYER CROPSCIENCE LTD.,A ,10,INE462A01022,Agrochemicals
506313,SASHWAT,Sashwat Technocrats Limited,P ,10,INE789D01014,Construction Materials
506365,CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,XT,10,INE320M01019,Pharmaceuticals
506390,CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.,B ,10,INE492A01029,Specialty Chemicals
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,A ,1,INE169A01031,Fertilizers
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,A ,2,INE288B01029,Commodity Chemicals
506405,DHARAMSI,DHARAMSI MORARJI CHEMICAL CO.LTD.,X ,10,INE505A01010,Specialty Chemicals
506414,FERMENTA,Fermenta Biotech Ltd,X ,5,INE225B01021,Pharmaceuticals
506480,GOCLCORP,GOCL Corporation Ltd-$,B ,2,INE077F01035,Oil Marketing & Distribution
506520,JAYCH,JAYSHREE CHEMICALS LTD.,X ,10,INE693E01016,Commodity Chemicals
506522,JLMORI,J.L.MORISON (INDIA) LTD.,X ,10,INE430D01015,Personal Products
506525,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,B ,5,INE138C01024,Commodity Chemicals
506528,KELENRG,KELTECH ENERGIES LTD.,X ,10,INE881E01017,Specialty Chemicals
506530,KEMP,KEMP & COMPANY LTD.,X ,10,INE060E01018,Containers & Packaging
506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,X ,10,INE265B01019,Specialty Chemicals
506543,MPAGI,M.P.AGRO INDUSTRIES LTD.,XT,10,INE468C01017,Fertilizers
506579,ORIENTCQ,ORIENTAL CARBON & CHEMICALS LTD.-$,B ,10,INE321D01016,Commodity Chemicals
506590,PHILIPCARB,PHILLIPS CARBON BLACK LTD.,A ,2,INE602A01023,Carbon Black
506597,AMAL,AMAL LTD.,X ,10,INE841D01013,Specialty Chemicals
506605,POLYCHEM,POLYCHEM LTD.,X ,10,INE752B01024,Commodity Chemicals
